2016/04/16 01:03:29 [error] 31605#0: *11 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/corners_right.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:03:29 [error] 31605#0: *12 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/forum2.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:03:56 [error] 31818#0: *5 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /img/11.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:03:57 [error] 31818#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /img/11.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:03:57 [error] 31818#0: *5 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /lis/3_ny.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:03:57 [error] 31818#0: *6 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/corners_left.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:03:57 [error] 31818#0: *3 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/corners_right.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:03:57 [error] 31818#0: *13 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/forum2.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:05:13 [error] 32341#0: *1 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/template/styleswitcher.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *1 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/template/forum_fn.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *1 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /js/jquery-1.7.2.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/normal.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *5 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /css/main.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *6 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /js/topfilms.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *1 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /img/11.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *1 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/lastpost.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *6 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/online.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *5 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/stats.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/birthday.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:13 [error] 32341#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/print.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:14 [error] 32341#0: *5 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/medium.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:14 [error] 32341#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/large.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:14 [error] 32341#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/lastpost.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:14 [error] 32341#0: *5 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/online.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:14 [error] 32341#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/stats.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:14 [error] 32341#0: *6 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/birthday.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:14 [error] 32341#0: *6 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/background_vesna.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:05:14 [error] 32341#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /lis/3_ny.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:05:14 [error] 32341#0: *5 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/corners_left.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:05:14 [error] 32341#0: *1 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/corners_right.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:05:14 [error] 32341#0: *4 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/forum2.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:05:14 [error] 32341#0: *5 open() "/oldsite/" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/imageset/forum_read.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:00 [error] 737#0: *1 open() "/oldsite/forum/styles/prosilver/template/styleswitcher.js" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/template/styleswitcher.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:00 [error] 737#0: *1 open() "/oldsite/forum/styles/prosilver/template/forum_fn.js" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/template/forum_fn.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:00 [error] 737#0: *3 open() "/oldsite/js/jquery-1.7.2.js" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /js/jquery-1.7.2.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *1 open() "/oldsite/js/topfilms.js" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /js/topfilms.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *5 open() "/oldsite/forum/styles/prosilver/theme/normal.css" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/normal.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
